datetime,temperature
20200215T0900,3.7802453
20200215T1000,5.4502454
20200215T1100,7.3202453
20200215T1200,9.240245
20200215T1300,10.770246
20200215T1400,11.970245
20200215T1500,12.460245
20200215T1600,11.0602455
20200215T1700,7.1402454
20200215T1800,6.5802455
20200215T1900,6.480245
20200215T2000,6.880245
20200215T2100,6.6202455
20200215T2200,6.6402454
20200215T2300,7.0702453
20200216T0000,7.3002453
20200216T0100,8.160246
20200216T0200,8.080246
20200216T0300,7.650245
20200216T0400,7.500245
20200216T0500,7.630245
20200216T0600,7.860245
20200216T0700,7.500245
20200216T0800,8.360246
20200216T0900,9.900246
20200216T1000,11.950245
20200216T1100,12.990245
20200216T1200,13.690246
20200216T1300,15.440246
20200216T1400,16.770245
20200216T1500,17.200245
20200216T1600,16.920246
20200216T1700,16.120245
20200216T1800,15.200245
20200216T1900,14.840245
20200216T2000,15.0602455
20200216T2100,15.100245
20200216T2200,15.360246
20200216T2300,15.760245
20200217T0000,15.480246
20200217T0100,15.5602455
20200217T0200,15.450245
20200217T0300,15.500245
20200217T0400,14.870245
20200217T0500,13.280245
20200217T0600,12.5602455
20200217T0700,11.700245
20200217T0800,11.700245
20200217T0900,11.540245
20200217T1000,11.620245
20200217T1100,11.400246
20200217T1200,10.540245
20200217T1300,9.690246
20200217T1400,9.380245
20200217T1500,9.120245
20200217T1600,8.970245
20200217T1700,8.600245
20200217T1800,8.230246
20200217T1900,8.090245
20200217T2000,8.0602455
20200217T2100,7.5302453
20200217T2200,7.0302453
20200217T2300,6.790245
20200218T0000,6.5502453
20200218T0100,6.3102455
20200218T0200,6.230245
20200218T0300,5.9302454
20200218T0400,5.710245
20200218T0500,5.440245
20200218T0600,5.2202454
20200218T0700,4.9902453
20200218T0800,5.8502455
20200218T0900,7.0802455
20200218T1000,7.9502454
20200218T1100,8.370246
20200218T1200,8.8102455
20200218T1300,8.730246
20200218T1400,9.150246
20200218T1500,8.760245
20200218T1600,8.290245
20200218T1700,7.000245
20200218T1800,5.4102454
20200218T1900,4.5602455
20200218T2000,4.420245
20200218T2100,4.8502455
20200218T2200,5.0602455
20200218T2300,5.5102453
20200219T0000,6.0302453
20200219T0100,6.5802455
20200219T0200,6.6602454
20200219T0300,6.610245
20200219T0400,6.5102453
20200219T0500,6.400245
20200219T0600,5.6002455
20200219T0700,5.4902453
20200219T0800,5.5302453
20200219T0900,5.880245
20200219T1000,6.2802453
20200219T1100,7.1802454
20200219T1200,7.360245
20200219T1300,7.4702454
20200219T1400,7.860245
20200219T1500,7.920245
20200219T1600,7.5902452
20200219T1700,6.8502455
20200219T1800,5.730245
20200219T1900,4.8502455
20200219T2000,4.2102456
20200219T2100,4.4402456
20200219T2200,5.0802455
20200219T2300,4.630245
20200220T0000,4.7002454
20200220T0100,4.6202455
20200220T0200,3.6602454
20200220T0300,4.4702454
20200220T0400,4.690245
20200220T0500,4.750245
20200220T0600,4.6602454
20200220T0700,4.8102455
20200220T0800,5.400245
20200220T0900,6.880245
20200220T1000,8.450246
20200220T1100,9.630245
20200220T1200,10.460245
20200220T1300,11.3102455
20200220T1400,11.8102455
20200220T1500,12.130245
20200220T1600,11.460245
20200220T1700,9.770246
20200220T1800,7.440245
20200220T1900,8.190246
20200220T2000,8.460245
20200220T2100,9.410245
20200220T2200,9.690246
20200220T2300,9.610246
20200221T0000,9.010245
20200221T0100,8.170245
20200221T0200,6.9102454
20200221T0300,5.900245
20200221T0400,4.790245
20200221T0500,4.150245
20200221T0600,3.4002452
20200221T0700,3.5602455
20200221T0800,4.7002454
20200221T0900,5.7002454
20200221T1000,6.960245
20200221T1100,7.920245
20200221T1200,8.890245
20200221T1300,9.540245
20200221T1400,9.770246
20200221T1500,9.920245
20200221T1600,9.280245
20200221T1700,7.9502454
20200221T1800,6.400245
20200221T1900,5.650245
20200221T2000,4.790245
20200221T2100,2.9602456
20200221T2200,1.9602454
20200221T2300,0.84024537
20200222T0000,0.9402454
20200222T0100,0.4502454
20200222T0200,-0.29975462
20200222T0300,-0.62975454
20200222T0400,-0.98975456
20200222T0500,-0.8297546
20200222T0600,-0.64975464
20200222T0700,-0.39975458
20200222T0800,2.1402454
20200222T0900,5.1402454
20200222T1000,7.730245
20200222T1100,9.720245
20200222T1200,11.240245
20200222T1300,12.850245
20200222T1400,13.580245
20200222T1500,13.750245
20200222T1600,13.050245
20200222T1700,11.590245
20200222T1800,11.180245
20200222T1900,11.150246
20200222T2000,11.120245
20200222T2100,11.0602455
20200222T2200,11.120245
20200222T2300,11.390245
20200223T0000,11.470245
20200223T0100,11.400246
20200223T0200,11.460245
20200223T0300,11.340245
20200223T0400,11.170245
20200223T0500,10.950245
20200223T0600,10.990245
20200223T0700,11.050245
20200223T0800,11.270246
20200223T0900,12.070246
20200223T1000,12.330245
20200223T1100,13.250245
20200223T1200,14.0602455
20200223T1300,15.120245
20200223T1400,15.540245
20200223T1500,15.920245
20200223T1600,15.970245
20200223T1700,15.710245
20200223T1800,15.510245
20200223T1900,15.350245
20200223T2000,15.140245
20200223T2100,14.950245
20200223T2200,14.340245
20200223T2300,14.020246
20200224T0000,13.700245
20200224T0100,13.0602455
20200224T0200,12.540245
20200224T0300,12.090245
20200224T0400,11.570246
20200224T0500,11.490245
20200224T0600,11.110246
20200224T0700,10.850245
20200224T0800,11.090245
20200224T0900,12.050245
20200224T1000,12.990245
20200224T1100,13.8102455
20200224T1200,14.580245
20200224T1300,15.500245
20200224T1400,16.310246
20200224T1500,16.510246
20200224T1600,16.280245
20200224T1700,15.190246
20200224T1800,13.640245
20200224T1900,13.120245
20200224T2000,12.700245
20200224T2100,12.570246
20200224T2200,11.250245
20200224T2300,11.200245
20200225T0000,10.710245
20200225T0100,10.190246
20200225T0200,9.820246
20200225T0300,9.460245
20200225T0400,8.740245
20200225T0500,8.550245
20200225T0600,8.120246
20200225T0700,7.980245
20200225T0800,8.120246
20200225T0900,8.460245
20200225T1000,8.660245
20200225T1100,8.330246
20200225T1200,8.250245
20200225T1300,8.350245
20200225T1400,8.790245
20200225T1500,9.090245
20200225T1600,9.140245
20200225T1700,8.880245
20200225T1800,8.180245
20200225T1900,7.650245
20200225T2000,7.3402452
20200225T2100,7.500245
20200225T2200,7.250245
20200225T2300,7.040245
20200226T0000,6.380245
20200226T0100,5.170245
20200226T0200,4.170245
20200226T0300,3.8302455
20200226T0400,3.8002453
20200226T0500,3.7302456
20200226T0600,3.6402454
20200226T0700,2.8002453
20200226T0800,2.7302456
20200226T0900,2.5902452
20200226T1000,2.9302454
20200226T1100,4.1802454
20200226T1200,4.4402456
20200226T1300,4.3002453
20200226T1400,3.9302454
20200226T1500,3.7902455
20200226T1600,3.7602453
20200226T1700,3.3502455
20200226T1800,2.6902456
20200226T1900,2.6902456
20200226T2000,2.6302452
20200226T2100,2.4202454
20200226T2200,2.5002456
20200226T2300,2.4102454
20200227T0000,2.3902454
20200227T0100,2.6902456
20200227T0200,2.7302456
20200227T0300,2.6102452
20200227T0400,2.5802455
20200227T0500,2.6402454
20200227T0600,2.6502452
20200227T0700,2.6202455
20200227T0800,3.7002454
20200227T0900,4.2602453
20200227T1000,4.5402455
20200227T1100,3.9302454
20200227T1200,2.3302455
20200227T1300,2.8002453
20200227T1400,4.2602453
20200227T1500,5.8402452
20200227T1600,7.5102453
20200227T1700,8.000245
20200227T1800,7.1602454
20200227T1900,5.710245
20200227T2000,5.400245
20200227T2100,4.7602453
20200227T2200,4.3402452
20200227T2300,3.9602456
20200228T0000,3.7002454
20200228T0100,3.3702455
20200228T0200,3.1002455
20200228T0300,2.6802454
20200228T0400,2.7102456
20200228T0500,2.2202454
20200228T0600,1.8002454
20200228T0700,1.5602454
20200228T0800,3.2402453
20200228T0900,4.8702455
20200228T1000,5.7802453
20200228T1100,6.9302454
20200228T1200,7.710245
20200228T1300,8.520246
20200228T1400,9.160245
20200228T1500,9.390245
20200228T1600,8.920245
20200228T1700,8.190246
20200228T1800,6.980245
20200228T1900,7.0802455
20200228T2000,7.190245
20200228T2100,7.2202454
20200228T2200,7.5702453
20200228T2300,7.730245
20200229T0000,7.8902454
20200229T0100,7.5502453
20200229T0200,7.630245
20200229T0300,7.7402453
20200229T0400,7.4102454
20200229T0500,7.170245
20200229T0600,6.4102454
20200229T0700,6.2602453
20200229T0800,7.460245
20200229T0900,9.540245
20200229T1000,11.300245
20200229T1100,13.230246
20200229T1200,14.930245
20200229T1300,15.750245
20200229T1400,16.170246
20200229T1500,16.000246
20200229T1600,14.380245
20200229T1700,12.670245
20200229T1800,11.220245
20200229T1900,10.470245
20200229T2000,9.250245
20200229T2100,8.420245
20200229T2200,8.800245
20200229T2300,8.550245
20200301T0000,8.440246
20200301T0100,8.200246
20200301T0200,7.9902453
20200301T0300,8.000245
20200301T0400,7.5902452
20200301T0500,7.4502454
20200301T0600,7.4502454
20200301T0700,7.380245
20200301T0800,8.210245
20200301T0900,9.3102455
20200301T1000,10.870245
20200301T1100,12.080245
20200301T1200,12.910245
20200301T1300,13.630245
20200301T1400,13.980246
20200301T1500,13.670245
20200301T1600,12.660245
20200301T1700,11.050245
20200301T1800,9.8102455
20200301T1900,8.040245
20200301T2000,7.000245
20200301T2100,6.8302455
20200301T2200,6.7002454
20200301T2300,6.500245
20200302T0000,5.960245
20200302T0100,5.8202453
20200302T0200,5.1402454
20200302T0300,4.750245
20200302T0400,3.6802454
20200302T0500,3.2702456
20200302T0600,3.1902456
20200302T0700,3.7802453
20200302T0800,4.8402452
20200302T0900,5.670245
20200302T1000,6.670245
20200302T1100,7.190245
20200302T1200,7.2402453
20200302T1300,7.520245
20200302T1400,7.420245
20200302T1500,7.3702455
20200302T1600,6.9302454
20200302T1700,6.4302454
20200302T1800,6.0902452
20200302T1900,5.980245
20200302T2000,6.0702453
20200302T2100,6.0802455
20200302T2200,5.480245
20200302T2300,5.710245
20200303T0000,6.130245
20200303T0100,6.210245
20200303T0200,5.6002455
20200303T0300,5.1602454
20200303T0400,4.8702455
20200303T0500,4.5302453
20200303T0600,4.2802453
20200303T0700,4.1202455
20200303T0800,4.6802454
20200303T0900,5.540245
20200303T1000,6.2802453
20200303T1100,6.980245
20200303T1200,7.3402452
20200303T1300,7.670245
20200303T1400,7.8702455
20200303T1500,7.7802453
20200303T1600,7.2402453
20200303T1700,6.0602455
20200303T1800,5.9102454
20200303T1900,4.9502454
20200303T2000,4.8202453
20200303T2100,2.9502454
20200303T2200,2.4602454
20200303T2300,2.3202453
20200304T0000,2.0502453
20200304T0100,2.0702453
20200304T0200,1.9802454
20200304T0300,2.2602453
20200304T0400,2.7002454
20200304T0500,2.7702456
20200304T0600,2.7802453
20200304T0700,3.3102455
20200304T0800,4.4702454
20200304T0900,5.7002454
20200304T1000,6.750245
20200304T1100,7.940245
20200304T1200,8.920245
20200304T1300,9.550245
20200304T1400,9.660245
20200304T1500,9.720245
20200304T1600,9.270246
20200304T1700,7.8302455
20200304T1800,6.6802454
20200304T1900,4.4702454
20200304T2000,3.2902455
20200304T2100,2.9702454
20200304T2200,3.1002455
20200304T2300,3.9302454
20200305T0000,4.9902453
20200305T0100,5.520245
20200305T0200,5.7202454
20200305T0300,5.980245
20200305T0400,6.440245
20200305T0500,6.5502453
20200305T0600,6.440245
20200305T0700,6.6202455
20200305T0800,6.770245
20200305T0900,6.940245
20200305T1000,7.0802455
20200305T1100,6.9902453
20200305T1200,7.3302455
20200305T1300,7.6802454
20200305T1400,8.380245
20200305T1500,9.400246
20200305T1600,9.670245
20200305T1700,10.110246
20200305T1800,9.950245
20200305T1900,9.760245
20200305T2000,10.080245
20200305T2100,10.440246
20200305T2200,10.0602455
20200305T2300,9.3102455
20200306T0000,8.090245
20200306T0100,7.500245
20200306T0200,7.250245
20200306T0300,7.0802455
20200306T0400,6.6402454
20200306T0500,6.170245
20200306T0600,5.8002453
20200306T0700,5.500245
20200306T0800,5.3202453
20200306T0900,5.610245
20200306T1000,5.380245
20200306T1100,5.8202453
20200306T1200,6.020245
20200306T1300,6.1602454
20200306T1400,6.130245
20200306T1500,6.2002454
20200306T1600,6.1202455
20200306T1700,5.8702455
20200306T1800,5.5602455
20200306T1900,5.380245
20200306T2000,5.2602453
20200306T2100,5.270245
20200306T2200,5.170245
20200306T2300,5.3902454
20200307T0000,5.5702453
20200307T0100,5.3502455
20200307T0200,5.1402454
20200307T0300,4.8402452
20200307T0400,4.130245
20200307T0500,3.5902452
20200307T0600,3.3702455
20200307T0700,3.5702453
20200307T0800,4.770245
20200307T0900,5.9902453
20200307T1000,6.730245
20200307T1100,7.000245
20200307T1200,7.1802454
20200307T1300,7.8502455
20200307T1400,7.940245
20200307T1500,7.9302454
20200307T1600,7.790245
20200307T1700,6.4702454
20200307T1800,5.0902452
20200307T1900,4.3402452
20200307T2000,3.8302455
20200307T2100,3.3502455
20200307T2200,0.5302454
20200307T2300,0.3802454
20200308T0000,0.41024542
20200308T0100,0.2602454
20200308T0200,0.6902454
20200308T0300,0.8202454
20200308T0400,0.6002454
20200308T0500,0.35024542
20200308T0600,0.4502454
20200308T0700,1.1702454
20200308T0800,2.9302454
20200308T0900,4.9102454
20200308T1000,6.7602453
20200308T1100,8.700245
20200308T1200,9.980246
20200308T1300,11.140245
20200308T1400,11.650246
20200308T1500,12.070246
20200308T1600,11.590245
20200308T1700,9.750245
20200308T1800,8.920245
20200308T1900,8.430245
20200308T2000,7.960245
20200308T2100,7.8002453
20200308T2200,8.020246
20200308T2300,7.650245
20200309T0000,7.4902453
20200309T0100,7.6802454
20200309T0200,7.7602453
20200309T0300,7.540245
20200309T0400,7.3402452
20200309T0500,6.900245
20200309T0600,6.7402453
20200309T0700,6.9702454
20200309T0800,7.670245
20200309T0900,8.260245
20200309T1000,7.860245
20200309T1100,8.110246
20200309T1200,8.320246
20200309T1300,8.080246
20200309T1400,7.770245
20200309T1500,8.0602455
20200309T1600,8.250245
20200309T1700,7.4102454
20200309T1800,6.0902452
20200309T1900,5.6402454
20200309T2000,4.8302455
20200309T2100,4.710245
20200309T2200,4.7402453
20200309T2300,4.5602455
20200310T0000,4.3002453
20200310T0100,3.8402452
20200310T0200,4.3402452
20200310T0300,5.1802454
20200310T0400,5.7402453
20200310T0500,6.0602455
20200310T0600,6.270245
20200310T0700,6.000245
20200310T0800,5.790245
20200310T0900,6.1002455
20200310T1000,6.6202455
20200310T1100,7.0302453
20200310T1200,7.3302455
20200310T1300,7.520245
20200310T1400,7.770245
20200310T1500,8.270246
20200310T1600,8.500245
20200310T1700,8.680245
20200310T1800,8.780245
20200310T1900,9.030245
20200310T2000,9.290245
20200310T2100,9.610246
20200310T2200,10.0602455
20200310T2300,10.280245
20200311T0000,10.320246
20200311T0100,10.520246
20200311T0200,10.700245
20200311T0300,10.790245
20200311T0400,10.850245
20200311T0500,10.840245
20200311T0600,10.880245
20200311T0700,11.100245
20200311T0800,11.760245
20200311T0900,12.550245
20200311T1000,13.890245
20200311T1100,14.550245
20200311T1200,15.070246
20200311T1300,15.100245
20200311T1400,15.400246
20200311T1500,15.630245
20200311T1600,15.510245
20200311T1700,14.720245
20200311T1800,12.670245
20200311T1900,12.170245
20200311T2000,11.100245
20200311T2100,11.280245
20200311T2200,10.200245
20200311T2300,9.820246
20200312T0000,9.870245
20200312T0100,10.000245
20200312T0200,10.040245
20200312T0300,10.540245
20200312T0400,10.790245
20200312T0500,11.080245
20200312T0600,11.630245
20200312T0700,11.740245
20200312T0800,12.140245
20200312T0900,12.700245
20200312T1000,13.640245
20200312T1100,14.520246
20200312T1200,15.140245
20200312T1300,15.670245
20200312T1400,15.220245
20200312T1500,15.150246
20200312T1600,14.820246
20200312T1700,14.3102455
20200312T1800,13.630245
20200312T1900,12.870245
20200312T2000,11.950245
20200312T2100,10.880245
20200312T2200,10.120245
20200312T2300,9.570246
20200313T0000,9.210245
20200313T0100,8.950245
20200313T0200,8.860246
20200313T0300,8.480246
20200313T0400,8.160246
20200313T0500,7.8402452
20200313T0600,7.0902452
20200313T0700,7.1802454
20200313T0800,7.690245
20200313T0900,8.520246
20200313T1000,9.720245
20200313T1100,10.570246
20200313T1200,11.3102455
20200313T1300,11.890245
20200313T1400,12.030245
20200313T1500,12.130245
20200313T1600,11.750245
20200313T1700,9.970245
20200313T1800,9.020246
20200313T1900,7.3002453
20200313T2000,5.7002454
20200313T2100,4.980245
20200313T2200,4.0602455
20200313T2300,3.8602452
20200314T0000,2.1002455
20200314T0100,1.5202454
20200314T0200,1.8202454
20200314T0300,1.6102453
20200314T0400,0.7402454
20200314T0500,1.5902454
20200314T0600,1.4402454
20200314T0700,2.6702452
20200314T0800,4.610245
20200314T0900,6.1202455
20200314T1000,7.8302455
20200314T1100,9.260245
20200314T1200,10.080245
20200314T1300,10.620245
20200314T1400,10.660245
20200314T1500,10.720245
20200314T1600,10.370245
20200314T1700,9.720245
20200314T1800,9.470245
20200314T1900,8.150246
20200314T2000,6.8702455
20200314T2100,4.2902455
20200314T2200,2.7702456
20200314T2300,2.6602454
20200315T0000,2.0602455
20200315T0100,1.6502454
20200315T0200,1.6302454
20200315T0300,1.0902455
20200315T0400,0.4902454
20200315T0500,0.3702454
20200315T0600,0.4302454
20200315T0700,2.0202456
20200315T0800,4.9302454
20200315T0900,7.480245
20200315T1000,9.770246
20200315T1100,11.610246
20200315T1200,13.0602455
20200315T1300,14.300245
20200315T1400,15.070246
20200315T1500,15.480246
20200315T1600,15.410245
20200315T1700,12.700245
20200315T1800,9.610246
20200315T1900,8.030246
20200315T2000,5.9702454
20200315T2100,5.400245
20200315T2200,5.040245
20200315T2300,4.610245
20200316T0000,4.2502456
20200316T0100,3.6202455
20200316T0200,3.1502452
20200316T0300,2.3502455
20200316T0400,1.9302454
20200316T0500,2.0502453
20200316T0600,1.9702454
20200316T0700,4.2602453
20200316T0800,7.860245
20200316T0900,10.900246
20200316T1000,13.780245
20200316T1100,15.500245
20200316T1200,16.580246
20200316T1300,17.240246
20200316T1400,17.390245
20200316T1500,17.470245
20200316T1600,17.120245
20200316T1700,15.710245
20200316T1800,12.320246
20200316T1900,11.180245
20200316T2000,11.220245
20200316T2100,10.870245
20200316T2200,9.000245
20200316T2300,8.460245
20200317T0000,7.9302454
20200317T0100,7.8002453
20200317T0200,7.5802455
20200317T0300,7.6002455
20200317T0400,7.4502454
20200317T0500,7.4302454
20200317T0600,7.670245
20200317T0700,8.590245
20200317T0800,10.350245
20200317T0900,12.090245
20200317T1000,13.180245
20200317T1100,14.600245
20200317T1200,15.640245
20200317T1300,16.470245
20200317T1400,17.150246
20200317T1500,17.060246
20200317T1600,16.680244
20200317T1700,15.640245
20200317T1800,12.190246
20200317T1900,10.840245
20200317T2000,10.400246
20200317T2100,9.210245
20200317T2200,9.150246
20200317T2300,7.400245
20200318T0000,6.190245
20200318T0100,5.3502455
20200318T0200,4.9502454
20200318T0300,4.710245
20200318T0400,4.3102455
20200318T0500,4.0802455
20200318T0600,4.130245
20200318T0700,6.670245
20200318T0800,10.020246
20200318T0900,12.630245
20200318T1000,14.840245
20200318T1100,16.340246
20200318T1200,17.740246
20200318T1300,18.570246
20200318T1400,19.070246
20200318T1500,19.020245
20200318T1600,18.790245
20200318T1700,16.610245
20200318T1800,14.330245
20200318T1900,12.370245
20200318T2000,10.5602455
20200318T2100,8.980246
20200318T2200,8.530246
20200318T2300,8.0602455
20200319T0000,8.090245
20200319T0100,7.710245
20200319T0200,6.900245
20200319T0300,5.7602453
20200319T0400,5.110245
20200319T0500,4.610245
20200319T0600,4.5202456
20200319T0700,7.1202455
20200319T0800,10.070246
